ID,Name,Pos,League,Team,Org,LgLvl,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,PotCntct,PotGap,PotPow,PotEye,PotKs,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CAb,CArm,P,C,1B,2B,3B,SS,LF,CF,RF,Speed,Steal,Run,SacBunt,BuntHit,Stf,Mov,Ctrl,PotStf,PotMov,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead
1166,"Ben Farr",SP,107,165,7,4,23,190,S,R,25,35,20,25,25,25,35,25,30,25,30,30,45,25,30,40,35,20,20,40,0,0,0,0,0,0,0,0,20,30,25,60,20,50,35,45,55,35,50,92-94,40,65,70,55,0,0,40,0,35,40,0,0,0,0,0,55,0,0,55,0,60,40,0,0,0,0,0,L,N,N,N,N
1168,"Pat Boyd",SP,110,207,19,5,23,192,L,L,35,45,25,25,30,40,45,25,25,35,30,40,55,20,25,25,55,20,25,50,0,0,0,0,0,0,0,0,20,20,35,65,20,45,40,45,55,40,60,94-96,49,65,65,60,0,0,60,0,20,0,0,0,0,0,0,65,0,0,65,0,30,0,0,0,0,0,0,N,N,L,N,N
1248,"Sandro Hernández",C,108,184,17,4,22,196,R,R,35,45,25,35,35,35,45,25,45,35,30,35,40,25,25,35,35,50,45,0,30,20,0,0,0,0,0,0,25,20,20,55,25,20,30,20,20,30,20,80-83,46,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,H
1286,"Jim Cox",RP,108,202,27,4,23,192,R,R,35,40,20,25,30,40,40,20,25,35,20,25,55,20,25,30,25,20,25,25,0,0,0,0,0,0,0,0,20,20,20,35,20,60,30,40,60,30,45,94-96,45,55,55,65,0,0,55,0,50,0,0,0,0,0,0,65,0,0,60,0,50,0,0,0,0,0,0,H,N,N,N,L
1298,"Dan Hall",CF,107,167,26,4,25,187,R,R,45,45,25,40,45,50,45,30,45,50,50,45,50,50,60,60,60,20,20,0,0,0,25,0,0,65,30,60,70,50,40,75,70,20,30,25,20,30,25,80-83,42,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
1319,"Pat Pope",SP,109,191,30,4,23,195,L,L,40,40,20,25,35,40,40,20,25,35,35,35,50,20,25,25,30,20,20,55,0,0,0,0,0,0,0,0,25,20,20,75,25,55,40,30,55,40,30,91-93,51,60,65,60,0,0,60,0,25,0,0,0,0,50,0,60,0,0,65,0,30,0,0,0,0,55,0,N,N,N,N,N
1323,"Greg Graves",RF,109,190,3,4,23,186,R,R,45,50,35,50,55,45,50,40,55,55,25,25,70,25,40,45,75,20,20,0,0,0,0,0,0,0,0,35,20,25,20,35,30,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,L,N,N,N
1389,"Joey Williams",2B,111,226,25,5,22,181,R,R,40,45,30,45,40,45,45,30,55,45,30,35,45,45,25,35,35,20,20,0,0,0,0,0,0,0,0,0,30,25,25,40,20,20,30,20,20,30,20,80-83,43,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N
1676,"Jonathan Barr",RP,102,116,19,3,26,198,R,R,20,35,20,25,20,25,35,20,25,25,30,40,45,35,25,30,30,25,25,45,0,0,0,0,0,0,0,0,35,35,30,35,20,55,45,50,65,45,50,94-96,53,55,70,55,0,0,60,0,20,0,0,0,0,0,0,55,0,0,75,0,25,0,0,0,0,0,0,N,N,L,H,L
1697,"Rob Morrison",RP,110,208,27,5,22,189,R,R,45,35,25,25,45,45,35,25,25,50,35,25,35,25,20,25,20,20,20,45,0,0,0,0,0,0,0,0,25,25,20,55,20,50,30,25,55,30,30,90-92,46,45,55,45,0,0,60,0,20,0,0,0,0,0,0,50,0,0,65,0,20,0,0,0,0,0,0,N,N,N,N,N
1739,"Steve Filmer",RP,100,92,5,2,22,198,R,R,30,40,20,20,25,30,40,25,25,30,35,25,40,25,20,35,35,20,20,50,0,0,0,0,0,0,0,0,25,25,35,65,25,45,35,30,50,35,30,87-89,50,60,75,35,0,0,30,0,35,35,0,50,0,0,0,40,0,0,30,0,35,35,0,70,0,0,0,N,N,N,N,N
1771,"Tim Keller",SS,108,177,7,4,22,181,L,R,35,45,25,35,35,40,45,25,35,40,50,60,60,50,50,30,60,20,20,0,0,0,0,0,35,0,20,0,75,70,50,50,45,20,30,20,20,30,20,80-83,45,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,H
1854,"Imeldo Brown",SP,102,123,22,3,23,199,L,R,40,40,20,25,30,45,40,20,25,45,35,25,50,25,20,25,20,20,20,50,0,0,0,0,0,0,0,0,35,20,20,55,20,45,55,45,55,55,45,93-95,58,65,35,55,0,0,0,45,55,0,0,0,0,0,0,60,0,0,0,60,65,0,0,0,0,0,0,N,H,L,H,L
1871,"Manny Rivera",LF,100,94,3,2,25,185,L,L,50,60,55,60,50,50,60,60,60,50,45,40,35,20,50,50,50,20,20,0,0,0,0,0,0,55,30,25,65,65,70,35,20,20,30,20,20,30,20,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
1883,"Edwin Drew",C,102,116,19,3,23,183,R,R,45,55,35,35,40,50,55,45,35,50,25,40,35,20,25,35,35,55,45,0,30,0,0,0,0,0,0,0,20,20,30,80,25,20,30,20,20,30,20,80-83,43,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,H
1894,"Lou Jenkins",SP,104,143,20,3,25,179,L,L,30,35,20,25,25,30,35,25,25,25,20,25,50,20,30,35,30,20,20,20,0,0,0,0,0,0,0,0,20,25,20,55,20,45,50,45,55,50,55,93-95,59,60,75,60,0,0,35,0,0,50,0,0,0,0,0,65,0,0,55,0,0,55,0,0,0,0,0,H,N,N,N,N
1919,"Dave Garrett",SS,106,158,30,4,26,186,S,R,50,50,35,35,50,50,50,35,35,50,65,50,55,45,55,45,50,20,25,0,0,0,0,20,50,0,0,0,50,50,65,55,35,20,25,20,20,25,20,80-83,39,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N
1939,"Steve Ramsey",SS,110,211,11,5,23,176,L,R,45,45,25,40,50,45,45,25,50,50,55,80,70,80,50,75,60,20,20,80,0,0,0,0,55,0,0,0,50,65,75,55,35,45,40,35,50,40,40,92-94,52,75,40,50,0,0,45,40,45,45,45,0,0,0,0,50,0,0,50,45,45,45,50,0,0,0,0,H,N,L,H,N
1941,"Tim Donahue",CF,100,99,10,2,25,185,L,L,45,60,50,55,45,45,60,50,60,45,50,50,45,20,45,55,60,20,20,0,0,55,0,0,0,45,0,20,60,75,80,35,45,20,30,20,20,30,20,80-83,43,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N
1966,"Steve McKenzie",SP,101,101,26,2,26,194,L,R,35,40,35,30,30,35,40,35,30,30,30,40,50,20,40,25,45,20,20,45,0,0,0,0,0,0,0,0,25,25,25,70,20,65,50,50,70,50,50,96-98,54,55,35,0,0,65,70,0,70,0,0,0,0,0,0,0,0,70,70,0,70,0,0,0,0,0,0,N,N,N,L,N
1977,"Mike Winter",CF,107,175,18,4,26,186,L,L,40,60,40,50,35,45,60,40,50,40,45,40,30,20,50,50,45,20,20,0,0,0,0,0,0,35,25,40,60,60,50,30,20,20,25,20,20,25,20,80-83,39,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,H
1979,"Walt Peoples",3B,101,111,24,2,26,187,R,R,40,60,35,50,40,45,60,40,50,45,65,40,80,80,45,45,75,20,20,0,0,0,65,65,60,0,0,0,60,60,45,30,20,20,30,20,20,30,25,80-83,42,25,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,N,H,L,L
1985,"Alfredo Mercado",SP,100,90,18,2,22,203,R,R,40,40,25,20,35,40,40,25,20,40,35,25,50,30,25,25,35,20,20,45,0,0,0,0,0,0,0,0,20,20,20,45,20,50,55,60,60,55,60,91-93,60,75,50,55,0,0,60,0,50,0,0,0,35,0,0,60,0,0,65,0,65,0,0,0,35,0,0,N,H,L,N,N
1986,"Al Edwards",RP,0,0,0,0,22,195,R,R,25,40,20,25,25,30,40,25,25,30,20,20,40,20,35,45,35,20,20,20,0,0,0,0,0,0,0,0,20,20,20,40,20,45,35,30,45,35,35,93-95,54,60,65,50,0,0,45,0,35,0,0,0,0,0,0,50,0,0,45,0,40,0,0,0,0,0,0,N,L,N,N,N
2046,"Arturo Chávez",1B,0,0,0,0,37,197,R,R,45,60,65,65,70,45,60,65,65,70,25,35,35,25,25,25,25,20,20,0,0,40,0,0,0,0,0,0,25,35,20,45,20,20,30,25,20,30,25,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H,N,N,H,H
2162,"Geoffrey Shelton",SP,103,134,2,3,25,192,R,R,30,35,25,25,25,30,35,25,25,25,30,25,35,25,25,25,30,20,20,40,0,0,0,0,0,0,0,0,20,20,25,40,25,65,45,55,70,45,60,97-99,44,55,55,75,0,0,65,0,55,0,0,0,0,0,0,75,0,0,65,0,55,0,0,0,0,0,0,N,N,N,N,L
2255,"Darrell Moore",RP,115,263,1,6,22,197,R,R,30,40,25,25,25,35,40,30,25,25,40,25,50,30,20,25,30,20,20,55,0,0,0,0,0,0,0,0,20,25,20,40,20,60,45,30,65,45,30,98-100,52,35,60,65,0,0,0,50,20,0,0,0,0,0,0,70,0,0,0,55,20,0,0,0,0,0,0,N,N,N,N,N
2278,"Joe Williams",RF,100,90,18,2,25,181,L,L,50,60,55,50,50,50,60,55,55,50,20,30,45,20,30,55,50,20,25,0,0,0,0,0,0,0,0,0,20,20,25,40,20,20,30,25,20,30,25,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,N
2287,"Chad Todd",2B,109,195,13,4,23,192,R,R,45,60,30,45,45,50,65,40,55,50,40,35,25,60,25,40,20,20,20,0,0,0,25,0,0,0,0,0,30,55,40,35,30,20,30,25,20,30,25,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N
2296,"Phil Pankridge",3B,110,206,3,5,22,186,R,R,45,50,20,35,45,45,50,20,50,45,50,35,70,60,40,35,70,20,20,0,0,0,0,30,0,0,0,0,30,60,70,75,20,20,30,20,20,30,20,80-83,46,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N
2300,"Stan Johnston",2B,0,0,0,0,39,179,R,R,45,35,65,50,60,45,35,65,50,60,55,50,65,55,20,50,50,20,20,0,0,60,55,0,35,0,0,0,55,65,70,55,50,20,30,35,20,30,35,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N
2321,"Billy Wilcox",SP,107,166,11,4,23,197,R,R,35,35,25,25,30,35,35,25,25,35,25,20,60,30,30,30,25,20,20,40,0,0,0,0,0,0,0,0,25,20,20,45,20,55,60,45,60,60,50,97-99,60,60,65,70,60,0,0,0,25,0,0,0,0,0,0,75,65,0,0,0,30,0,0,0,0,0,0,N,N,H,H,N
2324,"Micheal Smith",SP,103,130,16,3,23,190,R,R,35,35,25,25,30,35,35,25,25,35,20,25,45,25,20,20,30,20,20,20,0,0,0,0,0,0,0,0,20,25,20,75,20,45,50,35,60,50,40,97-99,58,45,40,55,0,0,30,0,0,50,0,0,0,0,0,65,0,0,55,0,0,60,0,0,0,0,0,N,H,N,H,N
2343,"Bob Waller",C,109,199,25,4,23,195,R,R,40,55,55,50,35,40,55,60,60,35,25,35,30,20,30,30,25,80,35,0,45,0,0,0,0,0,0,0,20,20,25,30,20,20,30,20,20,30,20,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,H,N,N
2367,"Steve Farmer",C,103,128,11,3,26,185,R,R,40,50,30,50,35,40,50,30,50,35,25,40,60,20,25,40,55,60,70,0,60,0,0,0,0,0,0,0,20,20,20,30,20,20,30,20,20,30,20,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,L
2395,"Miguel Angel Ortíz",CL,107,175,18,4,26,198,R,R,35,40,20,30,35,35,40,20,30,35,20,25,35,25,25,25,20,20,20,20,0,0,0,0,0,0,0,0,25,20,20,65,20,65,50,50,65,55,50,93-95,55,65,45,65,0,0,0,0,70,0,0,0,0,0,0,65,0,0,0,0,70,0,0,0,0,0,0,N,N,N,N,N
2402,"Ted Moore",2B,114,251,29,6,22,190,R,R,35,45,25,35,30,40,50,40,50,35,55,45,50,45,35,45,60,20,20,0,0,0,20,0,0,0,0,0,45,60,50,40,35,20,30,20,20,30,20,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H,L,H,N,L
2407,"Kevin Adjeng",LF,0,0,0,0,22,186,R,L,40,60,30,35,35,45,65,40,50,45,20,25,25,20,30,35,45,20,20,0,0,0,0,0,0,20,0,0,20,25,35,35,30,20,25,20,20,25,20,80-83,41,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
2410,"Johnathan Lindsey",2B,0,0,0,0,25,183,L,R,45,55,25,55,45,45,55,30,60,45,45,50,35,55,50,50,25,20,25,0,0,0,35,0,0,0,0,0,65,60,40,40,35,20,30,20,20,30,20,80-83,43,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
2413,"Bob Melton",CF,107,172,17,4,26,188,S,R,45,55,35,40,55,45,55,35,40,55,40,35,50,35,65,45,55,20,20,0,0,0,0,25,0,60,55,55,70,50,25,35,20,20,30,25,20,30,25,80-83,47,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
2424,"Raúl Camacho",LF,144,27,27,1,35,187,R,R,60,60,25,40,65,60,60,25,40,65,50,40,40,40,65,65,60,20,20,0,0,45,0,0,0,75,60,45,80,80,80,35,40,20,30,25,20,30,25,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N
2448,"Dusty McCoy",RP,0,0,0,0,22,197,R,R,30,40,20,25,25,35,40,20,30,25,25,30,45,25,20,25,25,20,20,30,0,0,0,0,0,0,0,0,25,20,20,55,20,50,40,40,55,40,45,88-90,51,50,75,0,0,40,50,0,55,0,35,0,0,0,0,0,0,45,55,0,55,0,35,0,0,0,0,N,N,N,N,L
2461,"Don Carter",RP,143,342,2,6,22,185,L,L,35,40,20,25,35,35,40,20,25,35,25,45,50,20,25,30,40,20,20,50,0,0,0,0,0,0,0,0,25,30,35,50,20,60,45,35,65,45,35,93-95,61,60,75,60,0,0,0,0,20,0,0,0,0,65,0,60,0,0,0,0,20,0,0,0,0,75,0,N,N,N,N,N
2473,"Pat Pickett",3B,143,350,18,6,20,192,R,R,40,40,30,30,30,45,45,45,45,40,45,40,75,30,30,50,70,20,20,0,0,50,0,35,0,0,0,0,50,70,75,35,20,20,30,20,20,30,20,80-83,43,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
2474,"Andy Cummings",RP,111,371,14,5,23,189,R,R,45,40,20,25,45,45,40,20,25,50,25,25,55,30,35,25,40,20,20,35,0,0,0,0,0,0,0,0,35,30,45,45,20,45,30,30,45,30,30,91-93,48,60,75,40,0,0,45,45,20,0,0,0,0,0,0,40,0,0,45,45,20,0,0,0,0,0,0,N,L,N,N,L
2482,"Ed Miller",SP,108,189,24,4,23,194,R,R,25,45,20,25,25,25,45,20,35,25,25,30,60,30,30,25,35,20,20,45,0,0,0,0,0,0,0,0,30,20,20,60,20,45,45,40,50,45,45,93-95,58,65,60,50,55,0,0,0,25,0,0,0,0,0,0,60,55,0,0,0,25,0,0,0,0,0,0,N,N,L,H,L
2502,"Steeve Raymond",RF,101,107,28,2,25,189,R,L,45,65,45,50,35,45,65,50,55,40,35,35,35,20,50,50,55,20,20,0,0,40,0,0,0,25,0,50,35,35,45,45,20,20,30,20,20,30,20,80-83,43,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,L
2535,"Steve Jones",LF,109,195,13,4,23,193,R,L,40,60,35,50,45,45,65,50,60,45,20,25,40,20,35,50,50,20,20,0,0,0,0,0,0,25,0,0,30,55,65,40,20,20,30,20,20,30,20,80-83,46,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
2542,"Dave Small",RP,106,160,2,4,25,189,R,R,20,35,25,40,25,25,35,25,45,25,35,35,45,25,30,25,25,20,20,60,0,0,0,0,0,0,0,0,30,20,20,60,20,50,50,40,55,50,45,93-95,47,55,60,55,0,0,50,0,25,0,0,0,0,0,0,60,0,0,60,0,30,0,0,0,0,0,0,N,N,N,N,N
2623,"Dewitt King",SP,111,223,1,5,23,180,L,L,45,45,25,25,50,45,45,25,25,50,20,35,35,25,20,50,35,20,20,20,0,0,0,0,0,0,0,0,20,20,20,55,20,55,50,40,60,50,45,92-94,57,35,55,55,0,0,40,45,20,50,55,0,0,0,0,55,0,0,55,55,30,55,60,0,0,0,0,N,L,H,L,L
2646,"Arturo Vargas",2B,109,199,25,4,22,185,R,R,40,50,30,40,40,45,55,40,50,45,40,45,50,50,40,40,35,20,20,0,0,0,25,0,0,0,0,0,25,25,35,35,35,20,30,25,20,30,30,80-83,48,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,H,N
2647,"Jeremy Burris",3B,108,188,12,4,22,180,S,R,40,65,30,55,35,40,65,45,60,35,60,45,50,50,40,50,55,20,20,0,0,0,0,40,0,30,0,0,55,80,50,75,45,20,30,20,20,30,25,80-83,44,20,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N
2674,"Gilberto Domínguez",RP,0,0,0,0,22,189,R,L,25,35,25,25,25,30,35,30,25,25,20,30,45,20,25,30,25,20,20,20,0,0,0,0,0,0,0,0,20,20,30,75,30,45,30,35,50,30,40,88-90,47,55,70,45,40,0,45,0,0,0,0,0,0,0,0,50,40,0,55,0,0,0,0,0,0,0,0,N,L,N,N,N
2689,"Rob Wyatt",1B,107,171,29,4,25,187,R,L,45,50,50,60,40,45,50,55,65,45,20,35,35,25,40,30,25,20,20,0,0,25,0,0,0,0,0,0,20,20,25,35,20,20,25,20,20,25,20,80-83,37,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,H,N,N,L,N
2699,"Bay Dang",SP,109,194,21,4,23,186,L,R,40,40,25,25,35,40,40,25,25,35,30,30,50,20,20,25,30,20,20,45,0,0,0,0,0,0,0,0,25,20,25,40,20,50,45,35,55,45,45,88-90,58,35,60,55,0,0,55,0,45,0,0,0,0,0,0,55,0,0,60,0,65,0,0,0,0,0,0,N,L,N,N,L
2707,"Mike Duncan",CF,102,125,10,3,22,188,S,R,45,60,50,45,40,50,60,55,55,45,20,30,40,30,25,45,55,20,25,0,0,0,0,0,0,0,0,0,35,50,55,65,20,20,30,20,20,30,20,80-83,43,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N
2714,"Terence Patterson",2B,111,372,5,5,23,189,R,R,35,45,25,40,35,35,50,25,50,40,60,50,65,50,50,45,55,20,20,0,0,0,45,0,40,0,0,0,60,60,65,35,30,20,30,20,20,30,20,80-83,49,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,H
2727,"Iván Villanueva",C,106,158,30,4,25,193,S,R,35,45,30,45,25,35,45,30,45,30,40,30,35,25,30,30,35,65,45,0,40,0,0,0,0,0,0,0,25,20,30,25,30,20,30,20,20,30,20,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
2739,"Chris Craig",LF,103,130,16,3,23,184,L,R,45,70,45,55,35,45,70,55,55,40,40,30,40,35,60,50,60,20,20,0,0,0,0,0,0,65,35,40,60,35,50,40,20,20,30,20,20,30,20,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L
2757,"Bob Picot",RF,106,158,30,4,26,182,L,L,45,50,30,35,40,45,50,30,35,40,45,40,50,20,60,65,65,20,20,0,0,0,0,0,0,35,35,65,65,50,65,60,65,20,30,20,20,30,20,80-83,46,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,H
2760,"Jim Thompson",3B,108,184,17,4,23,192,R,R,40,50,45,45,40,45,55,55,55,40,35,30,70,35,35,55,65,20,20,0,0,0,0,25,0,0,0,0,50,30,20,25,20,20,30,20,20,30,20,80-83,46,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L
2765,"Dave French",1B,107,164,16,4,22,187,R,R,40,55,30,50,35,45,55,40,65,45,25,30,30,30,25,25,25,20,20,0,0,25,0,0,0,0,0,0,25,35,25,35,30,20,30,20,20,30,25,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,L,L,N,L
2784,"Rusty Hood",DH,106,163,5,4,23,185,L,L,50,55,45,30,50,55,55,45,35,55,20,30,45,25,50,50,60,20,20,0,0,0,0,0,0,25,0,40,35,65,55,25,35,20,30,20,20,30,20,80-83,48,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L
2809,"Willie Jones",1B,103,136,27,3,22,184,R,R,45,65,60,55,35,45,65,60,60,40,50,45,35,45,50,40,50,20,20,0,0,60,0,0,0,0,25,0,60,70,55,30,25,20,30,20,20,30,20,80-83,44,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,N
2814,"Juan Quintana",SS,-144,23,23,,16,188,L,R,35,40,25,30,35,45,50,40,55,50,60,45,60,55,40,50,65,20,20,0,0,0,25,25,25,0,0,0,65,60,60,35,30,20,30,20,20,30,20,80-83,42,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N
2815,"Rubén García",SP,-144,30,30,,16,194,L,L,20,30,20,20,20,25,35,25,20,20,25,30,55,20,20,45,25,25,20,40,0,0,0,0,0,0,0,0,30,20,20,45,20,25,30,20,35,35,25,86-88,43,65,55,35,0,0,0,0,20,30,0,0,0,0,0,40,0,0,0,0,30,35,0,0,0,0,0,N,N,N,N,N
2816,"Dan Sorensen",CF,113,240,6,6,19,191,L,R,30,45,35,40,30,40,45,45,50,35,40,30,35,35,60,50,45,20,20,0,0,30,0,0,0,55,40,30,60,50,55,55,55,20,30,20,20,30,20,80-83,48,25,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,L
2817,"Álex Camacho",LF,114,257,4,6,19,192,R,R,30,35,35,45,30,40,45,50,60,40,35,35,50,30,35,60,60,20,20,0,0,0,0,0,0,30,0,25,25,25,25,30,30,20,30,20,20,30,20,80-83,46,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,L
2818,"Ken Brock",2B,111,221,28,5,21,184,R,R,30,45,25,40,30,40,45,30,50,35,65,75,55,60,55,70,60,20,20,0,0,0,60,35,50,0,0,0,60,45,40,65,65,20,30,20,20,30,20,80-83,47,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
2820,"Tommy Penaranda",LF,143,343,12,6,21,186,L,L,30,50,40,50,30,40,50,50,65,35,30,35,45,20,45,65,45,20,20,0,0,0,0,0,0,45,0,35,35,40,25,35,20,20,30,20,20,30,20,80-83,45,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N
2821,"Don Rogers",RF,113,240,6,6,20,192,S,R,30,50,30,40,30,40,55,40,55,35,50,30,65,35,60,40,70,25,25,0,0,50,0,0,0,30,30,55,60,50,50,40,25,20,30,20,20,30,20,80-83,46,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
2822,"Robby Smith",LF,115,265,13,6,21,180,L,L,35,40,25,35,40,45,40,25,50,50,30,30,45,25,40,50,55,20,25,0,0,0,0,0,0,30,0,30,40,25,25,50,20,20,30,25,20,30,25,80-83,43,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,L
2823,"Roger Blais",LF,0,0,0,0,25,190,R,R,50,50,35,35,60,50,50,40,40,60,55,60,30,65,45,45,45,20,20,0,0,0,0,0,0,35,0,20,60,75,60,40,50,20,30,20,20,30,20,80-83,43,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
2824,"Ed Estes",SS,111,220,9,5,21,179,S,R,30,45,30,45,30,35,45,30,55,40,70,60,60,60,40,35,60,20,20,0,0,40,0,0,50,0,0,0,25,20,20,50,35,20,30,20,20,30,20,80-83,47,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N
2825,"Tim Lane",3B,143,343,12,6,21,184,R,R,35,45,35,35,35,40,45,45,45,45,55,40,80,35,60,45,75,20,25,0,0,0,0,55,0,40,35,40,65,30,30,30,25,20,30,20,20,30,20,80-83,47,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
2826,"Marc Sloan",2B,143,347,29,6,21,186,R,R,35,45,25,35,35,45,45,30,45,45,65,50,45,55,50,40,35,25,20,0,0,0,55,0,35,0,0,0,60,55,65,50,35,20,30,20,20,30,20,80-83,48,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N
2827,"Steve Mitchell",1B,114,251,29,6,20,187,R,R,35,45,40,40,30,40,50,50,60,40,30,40,35,40,50,35,30,20,25,0,0,35,0,0,0,0,0,0,55,45,50,40,30,20,30,20,20,30,20,80-83,48,20,20,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,H
