"ID","First Name","Last Name","Team ID","Parent Team ID","Level","Pos","Role","Age","Retired"
3092,Sam,Hubbard,345,19,6,1,12,21,0
3093,Dave,Valdés,191,30,4,1,12,20,0
3094,12723,Barry,357,23,6,1,12,20,0
3095,Ismael,López,242,24,6,1,11,19,0
3096,Norberto,Esparza,238,16,6,1,11,20,0
3097,Esteban,Garza,245,15,6,1,12,21,0
3098,Steffen,Baker,260,7,6,9,0,21,0
3099,Kevin,Russell,266,15,6,7,0,20,0
3100,Horace,Benson,344,26,6,3,0,21,0
3101,Zak,Robinson,258,17,6,7,0,21,0
3102,Robinson,Silva,357,23,6,8,0,20,0
3103,Ben,Morales,145,12,3,1,12,26,0
3104,Héctor,Patino,155,15,4,1,11,26,0
3105,Chris,Scott,204,2,4,4,0,22,0
3106,Chris,Dickson,240,6,6,7,0,21,0
3107,Bob,Lewis,212,22,5,6,0,20,0
3108,Derek,Harding,255,22,6,5,0,19,0
3109,Luis,Berroa,378,28,6,5,0,22,0
3110,Brad,Sanders,290,8,6,4,0,19,0
3111,Walt,Jackson,265,13,6,3,0,19,0
3112,Mike,Norris,0,0,0,1,11,25,0
3113,Ken,Moody,290,8,6,2,0,20,0
3114,Tim,Chapman,244,25,6,2,0,20,0
3115,Eric,Landry,250,21,6,2,0,22,0
3117,Randy,Johnson,0,0,0,3,0,40,1
3118,Robbie,MacDonald,139,26,3,9,0,22,0
3119,Jeff,Allen,356,20,6,2,0,20,0
3120,Caden,Melton,467,0,10,3,0,20,0
3121,Steve,Vincent,251,29,6,1,13,20,0
3122,Curt,Reynolds,214,26,5,1,12,19,0
3123,Bob,Howard,291,9,6,1,12,21,0
3124,Tim,Todd,257,4,6,1,12,19,0
3125,Phil,Taylor,467,0,10,3,0,20,0
3126,Court,Ellison,252,10,6,1,11,21,0
3127,Tim,Cruz,357,23,6,1,12,19,0
3129,Joe,Jacobson,124,3,3,9,0,25,0
3130,Dan,Stark,481,0,10,1,12,20,0
3131,Jorge,Martínez,289,1,6,1,11,19,0
3132,Rex,Parker,350,18,6,7,0,22,0
3133,Greg,Molina,265,13,6,1,11,19,0
3134,Juan,Mateo,254,8,6,9,0,19,0
3135,Alex,Beasley,356,20,6,7,0,19,0
3136,Israel,Mitchell,249,2,6,4,0,21,0
3137,Chris,Ross,245,15,6,7,0,19,0
3138,Orlando,Trujillo,264,9,6,8,0,20,0
3139,Raúl,Rodríguez,287,12,6,7,0,20,0
3140,Jimmy,White,225,24,5,6,0,21,0
3141,Jim,Pennington,214,26,5,5,0,21,0
3142,Jeff,Kerr,338,5,6,4,0,19,0
3144,Sean,Belgrove,0,0,0,2,0,37,1
3145,Devin,Stevens,147,9,4,1,12,23,0
3146,Sean,Nolan,156,3,4,5,0,26,0
3147,Ernesto,Hilerio,93,27,2,1,12,25,0
3148,Demetrius,Brown,257,4,6,2,0,19,0
3149,Jude,Worsley,160,2,4,1,11,23,0
3150,Marlon,Walker,238,16,6,2,0,20,0
3151,Toby,Thornton,0,0,0,2,0,21,0
3152,Chris,Harrington,145,12,3,1,12,20,0
3153,Tomás,López,169,27,4,1,12,23,0
3154,Juan,Orozco,164,16,4,8,0,23,0
3155,Jarred,Sharp,242,24,6,1,12,19,0
3156,Raúl,Chávez,117,9,3,5,0,24,0
3157,Bob,Miller,247,11,6,1,12,20,0
3158,Mike,Duchêne,262,16,6,1,13,21,0
3159,Jim,Wright,0,0,0,5,0,41,1
3160,José,Soto,179,29,4,1,12,23,0
3161,Cristo,Lugo,103,13,2,1,12,25,0
3162,Dong-moon,Kim,201,18,4,1,12,23,0
3163,Bob,Scott,255,22,6,1,12,19,0
3164,Johnny,Turner,254,8,6,1,11,21,0
3165,Ken,Wilson,291,9,6,1,11,19,0
3166,Jonathon,McKinney,364,27,6,1,11,20,0
3167,Ed,Robertson,287,12,6,1,12,20,0
3168,Bob,Gamble,287,12,6,1,11,20,0
3169,Tommy,McClughan,259,3,6,1,11,19,0
3170,Ron,Berry,364,27,6,1,11,20,0
3171,Johnny,Salazar,257,4,6,3,0,19,0
3173,Derek,Cook,286,23,6,4,0,20,0
3174,Wally,Clark,240,6,6,7,0,20,0
3175,Ken,Jones,257,4,6,8,0,20,0
3176,Jim,Tipton,251,29,6,7,0,21,0
3177,Artie,Gustin,255,22,6,6,0,19,0
3178,Ben,Martin,266,15,6,5,0,19,0
3179,Bob,Shannon,188,12,4,4,0,20,0
3180,Joe,Meyers,250,21,6,3,0,21,0
3181,Joe,Flint,0,0,0,2,0,20,0
3183,Elijah,Springer,378,28,6,2,0,19,0
3184,Tommy,Wheeler,379,3,6,1,11,20,0
3185,Oktav,Badem,0,0,0,1,12,20,0
3186,José,Corral,254,8,6,1,12,19,0
3187,Doug,López,204,2,4,1,12,20,0
3190,Mike,Rice,6,0,1,1,12,19,0
3191,Dave,Dunn,364,27,6,1,11,20,0
3192,Steve,Moore,377,24,6,1,12,19,0
3193,Clint,Moyer,212,22,5,1,11,21,0
3194,Danny,O'Neil,253,18,6,1,12,19,0
3195,Jared,Stephenson,212,22,5,1,11,21,0
3196,Steve,MacGruder,338,5,6,9,0,21,0
3197,Bayani,Tablang,168,19,4,7,0,19,0
3198,Tex,Higgins,6,0,1,5,0,21,0
3199,Zach,Cole,191,30,4,7,0,19,0
3200,Rob,Price,254,8,6,8,0,19,0
3201,Jim,Handley,240,6,6,7,0,21,0
3202,José,Rentería,357,23,6,6,0,19,0
3203,Kuwat,Prawiranega,338,5,6,3,0,19,0
3204,Gene,Walker,258,17,6,4,0,20,0
3205,Brad,Gordon,253,18,6,3,0,21,0
3206,José,Valdés,87,21,2,2,0,20,0
3207,Mike,Richardson,266,15,6,2,0,20,0
3208,Zak,Neely,257,4,6,2,0,20,0
3209,Ricky,Weston,351,22,6,1,13,21,0
3210,Xavier,Davis,289,1,6,1,12,19,0
3212,Ron,Sharp,364,27,6,1,12,20,0
3213,Joe,McGuire,240,6,6,1,12,21,0
3214,Jeremy,Estrada,288,25,6,1,12,20,0
3215,Edgardo,García,491,0,10,1,12,21,0
3216,Curt,Petty,358,30,6,1,11,21,0
3218,Cam,White,245,15,6,1,12,19,0
3219,Chad,Nance,240,6,6,1,12,20,0
3220,Julián,Martínez,286,23,6,1,11,19,0
3221,Jim,Moore,191,30,4,3,0,22,0
3222,Derek,Ewing,87,21,2,7,0,23,0
3223,Kevin,Denton,484,0,10,4,0,21,0
3224,Ed,Fraser,484,0,10,9,0,19,0
3226,Robinson,Baragán,162,12,4,7,0,23,0
3227,Brad,Beeks,287,12,6,9,0,21,0
3228,Ben,Perry,484,0,10,6,0,20,0
3229,Eddie,Grant,484,0,10,5,0,19,0
3230,Danny,Herman,217,10,5,4,0,23,0
3231,Lou,James,346,13,6,3,0,22,0
3232,Jon,Jarvis,484,0,10,2,0,19,0
3233,Jorge,Avilés,0,0,0,2,0,22,0
3234,Bert,Fields,378,28,6,2,0,22,0
3235,Ron,Noble,368,17,5,1,12,23,0
3236,Steve,Bishop,484,0,10,1,11,21,0
3237,Dan,Kirby,484,0,10,1,11,20,0
3239,Ünyay,Yakin,484,0,10,1,12,19,0
3240,Art,Pittman,484,0,10,7,0,20,0
3241,Kevin,Johnston,484,0,10,1,13,20,0
3242,Billy,Meyer,227,29,5,1,12,23,0
3243,Ken,Adams,267,14,6,1,11,22,0
3244,Dan,Schafer,484,0,10,1,11,20,0
3245,Tony,Davis,484,0,10,1,11,19,0
3246,Shawn,Blake,0,0,0,1,12,22,0
3247,Rob,Banks,213,8,5,9,0,23,0
3248,Rusty,Nelson,493,0,10,9,0,20,0
3249,Iván,Ruíz,213,8,5,4,0,23,0
3250,Pat,Webb,252,10,6,9,0,22,0
3251,Chuck,Hunter,345,19,6,8,0,21,0
3252,Curt,Thurston,493,0,10,7,0,20,0
3253,Rob,Sullivan,493,0,10,6,0,20,0
3254,Robby,Sears,249,2,6,5,0,22,0
3255,Tim,Castle,493,0,10,4,0,19,0
3256,Zach,May,493,0,10,3,0,19,0
3257,Chris,Adams,364,27,6,2,0,23,0
3258,Bob,Johnstone,493,0,10,2,0,20,0
3259,Leke,Celaj,493,0,10,2,0,19,0
3260,Joe,Gilliam,493,0,10,1,11,20,0
3261,Jorge,Saralegui,0,0,0,1,12,22,0
3262,Jesús,Cruz,226,25,5,7,0,23,0
3263,Rob,Davis,223,1,5,1,12,22,0
3264,Elvis,Knibbs,358,30,6,1,12,22,0
3265,Dave,Hicks,493,0,10,1,11,21,0
3266,Dan,Smith,241,14,6,1,11,22,0
3267,Jim,Norway,493,0,10,1,11,19,0
3268,Steve,Rivers,219,20,5,1,11,23,0
3269,Jim,Chambers,493,0,10,1,11,19,0
3270,Artie,MacGruther,493,0,10,1,11,19,0
3271,Joaquín,Moreno,0,0,0,1,11,23,0
3272,Willie,MacLyan,490,0,10,7,0,20,0
3273,Tony,Young,338,5,6,3,0,21,0
3274,Jon,Payne,350,18,6,6,0,22,0
3275,Tim,Brown,350,18,6,7,0,22,0
3276,Jim,Carr,218,12,5,8,0,23,0
3277,Chad,Daniels,249,2,6,9,0,22,0
3278,Jim,Díaz,189,24,4,4,0,22,0
3279,Dan,Morgan,241,14,6,5,0,22,0
3280,Greg,Strickland,378,28,6,4,0,22,0
3281,Jim,Jenkins,260,7,6,3,0,22,0
3282,Nate,Scribner,490,0,10,2,0,20,0
3283,António,Padilla,290,8,6,2,0,22,0
3284,Al,White,490,0,10,2,0,20,0
3285,Clint,McMillan,0,0,0,1,12,22,0
3286,Wally,Bennett,490,0,10,1,11,19,0
3287,Shawn,Long,490,0,10,1,11,20,0
3288,B.J.,Hunt,0,0,0,1,12,23,0
3289,Iván,Fontanez,490,0,10,1,13,20,0
3291,Tim,Dunn,196,16,4,1,12,22,0
3292,Kevin,Hardy,257,4,6,1,12,23,0
3293,Hai-feng,Tse,490,0,10,1,11,21,0
3294,Eric,Morgan,490,0,10,3,11,22,0
3295,Clarence,Bailey,241,14,6,1,11,22,0
3296,Greg,McClain,252,10,6,1,12,21,0
3298,Jud,Bryant,343,12,6,4,0,22,0
3299,Kevin,Cooper,488,0,10,4,0,19,0
3300,Greg,Landry,488,0,10,9,0,21,0
3301,Chris,Clark,362,10,6,9,0,23,0
3302,Joe,Valentine,488,0,10,7,0,21,0
3303,Wes,Strong,189,24,4,6,0,22,0
3304,Ron,Edwards,488,0,10,5,0,21,0
3305,Bob,Ross,488,0,10,3,0,19,0
3306,Florent,Kupi,349,17,6,3,0,22,0
3307,Joe,Drake,214,26,5,2,0,21,0
3308,Bob,Jackson,249,2,6,2,0,22,0
3309,Ismael,Martínez,226,25,5,2,0,22,0
3310,Steve,Sharland,488,0,10,8,0,20,0
3311,José,Martínez,9,0,1,6,0,22,0
3312,Héctor,Gallegos,173,10,4,1,12,22,0
3313,Phil,Smith,226,25,5,1,12,23,0
3314,Augusto,García,188,12,4,3,0,23,0
3315,Ken,Miller,368,17,5,1,12,23,0
3316,Robin,Howse,147,9,4,1,12,23,0
3317,Yong-su,Chang,147,9,4,1,12,22,0
3318,Mike,Sloan,488,0,10,1,11,19,0
3319,Mike,MacGeachin,488,0,10,1,11,21,0
3320,José,Romero,95,2,2,1,12,23,0
3321,Manny,Quiñones,9,0,1,1,12,24,0
3322,Robinson,Jacomino,117,9,3,1,11,23,0
3323,Louis,Kamerling,147,9,4,2,0,23,0
3324,Luis,Sánchez,91,19,2,1,12,23,0
3326,Ken,Boyd,0,0,0,1,12,23,0
3327,Arturo,Santiago,94,3,2,1,11,23,0
3328,Doug,Frank,258,17,6,1,12,22,0
3329,Steven,Bottomley,128,11,3,1,11,23,0
3330,Robbie,Brett,0,0,0,1,12,24,0
3331,Ben,Bryant,263,1,6,1,12,22,0
3332,Luis,López,126,30,3,4,0,23,0
3333,Juan,Estrada,144,23,3,3,0,23,0
3334,Cristián,González,194,21,4,8,0,23,0
3335,Dave,Stanley,364,27,6,1,11,22,0
3336,Manny,Flores,139,26,3,1,12,23,0
3337,Paulus,Veenbrink,0,0,0,1,12,23,0
3338,Héctor,Moreno,0,0,0,5,0,23,0
3339,Eugenio,Carducci,0,0,0,1,12,38,1
3340,Xavier,López,178,23,4,1,12,22,0
3341,Tomás,Cabido,184,17,4,6,0,23,0
3342,Rob,Wood,488,0,10,1,11,19,0
3343,Joe,Long,488,0,10,1,11,21,0
3344,Pat,Campbell,478,0,10,5,0,20,0
3345,Ernesto,Soto,175,18,4,1,12,23,0
3346,Tony,Ortega,162,12,4,1,11,24,0
3347,Tommy,Long,213,8,5,7,0,23,0
3348,Juan,Rivera,364,27,6,3,0,21,0
3349,Josh,Casey,250,21,6,7,0,23,0
3350,Cristián,González,478,0,10,8,0,19,0
3351,Josh,Kaiser,478,0,10,9,0,20,0
3352,Dan,Arroyo,478,0,10,6,0,21,0
3353,Cliff,Proctor,257,4,6,5,0,22,0
3354,Dani,Romo,194,21,4,1,11,24,0
3355,Tony,Peña,148,25,4,1,11,23,0
3357,Greg,Webb,478,0,10,3,0,21,0
3358,Shosuke,Hasegawa,0,0,0,1,13,44,1
3359,Wilson,Parra,195,13,4,5,0,23,0
3360,Tim,Nelson,478,0,10,2,0,19,0
3361,Dave,Wallace,478,0,10,2,0,20,0
3362,José,Peralta,157,22,4,1,12,24,0
3363,Harry,Budge,144,23,3,1,11,24,0
3364,Juan Carlos,Reyes,195,13,4,1,13,23,0
3365,Jae-myung,Lee,157,22,4,1,11,23,0
3366,Kevin,Anderson,0,0,0,2,0,22,0
3367,Lucas,Sercombe,118,29,3,1,11,23,0
3368,Mariano,Domínguez,158,30,4,1,12,23,0
3369,Norberto,Pantoja,0,0,0,9,0,23,0
3370,Jorge,Encarnación,17,0,1,1,12,23,0
3371,Thad,Watson,219,20,5,1,12,23,0
3372,Jon,Alexander,478,0,10,1,12,21,0
3373,Ben,Carson,241,14,6,1,13,22,0
3374,Artie,Crawford,478,0,10,1,11,20,0
3375,Randy,Thompson,478,0,10,1,12,20,0
3376,Jesús,Gómez,194,21,4,1,12,23,0
3377,Don,Roach,0,0,0,1,12,23,0
3378,Pepe,Contreras,166,11,4,1,11,23,0
3379,Don,Miller,478,0,10,1,11,21,0
3380,Jim,Walker,478,0,10,1,11,20,0
3381,Bob,Bailey,350,18,6,1,11,22,0
3382,José,Medián,17,0,1,1,12,23,0
3383,Greg,Morris,478,0,10,1,11,20,0
3384,Juan,Trujillo,5,0,1,8,0,23,0
3385,Mario,Ocampo,478,0,10,1,11,20,0
3386,Guonçalle,Dunem,201,18,4,1,11,23,0
3387,Rob,Evans,346,13,6,1,11,22,0
3388,José,Fernández,0,0,0,1,11,39,1
3389,Jesús,Morales,145,12,3,1,12,23,0
3390,Pete,McAllister,485,0,10,4,0,21,0
3391,Chad,Gray,485,0,10,9,0,20,0
3392,Griff,Timperley,136,27,3,1,12,23,0
3393,Kurt,Estes,170,21,4,3,0,25,0
3394,José,Martínez,0,0,0,2,0,23,0
3395,Ki-tae,Park,156,3,4,1,11,23,0
3396,Jim,Green,191,30,4,3,0,21,0
3397,José,Martínez,164,16,4,1,12,23,0
3398,Otávio,Cunqueiro,4,0,1,1,12,25,0
3399,Ken,Reynolds,485,0,10,7,0,19,0
3400,Juan,Flores,141,13,3,1,12,23,0
3401,Héctor,Ybarra,0,0,0,1,11,25,0
3402,Esteban,Vigil,180,6,4,1,12,23,0
3403,Bernardo,Durán,101,26,2,1,12,23,0
3404,Pat,Booth,485,0,10,8,0,21,0
3405,Tony,Martínez,173,10,4,2,0,23,0
3406,Arturo,Hernández,194,21,4,1,12,23,0
3407,Tony,Núñez,88,4,2,1,13,23,0
3408,Mike,Burke,381,7,6,4,0,22,0
3409,José,López,172,17,4,1,11,23,0
3410,Rudy,Buenaflor,485,0,10,5,0,21,0
3411,José,Gómez,124,3,3,1,12,23,0
3412,Hyung-ki,Lee,0,0,0,3,0,24,0
3413,Butch,Morgan,350,18,6,5,0,22,0
3414,Tony,Echevarría,378,28,6,4,0,22,0
3415,Nico,Hoekstra,113,9,2,1,11,23,0
3416,Ferdi,de Lange,179,29,4,1,12,24,0
3417,Gyoo-jae,Lee,147,9,4,6,0,23,0
3418,Iván,Prieto,485,0,10,3,0,21,0
3419,Daniel,Gayol,0,0,0,1,12,38,1
3420,Ángelo,Ortega,0,0,0,2,0,24,0
3421,Luis,Romero,26,0,1,1,12,38,0
3422,Mauro,Latife,196,16,4,8,0,24,0
3423,Jorge,Romero,485,0,10,2,0,19,0
3424,Mario,Montáñez,174,8,4,8,0,23,0
3425,Tim,Jagger,485,0,10,2,0,21,0
3426,Manny,Aldrege,117,9,3,2,0,23,0
3427,Jim,Hall,485,0,10,2,0,19,0
3428,Rien,Klink,102,20,2,1,12,23,0
3429,Rod,Nielsen,485,0,10,1,11,21,0
3430,Sung-moon,Pak,98,7,2,6,0,23,0
3431,Ha-ro,Kim,0,0,0,3,0,38,1
3432,Eric,Ritter,485,0,10,1,12,19,0
3433,Tim,Kane,485,0,10,1,11,20,0
3434,Juan,Ramírez,9,0,1,5,0,23,0
3435,Pepe,Pérez,180,6,4,8,0,23,0
3436,Won-u,Kim,97,22,2,9,0,23,0
3437,Seung-hwa,Choi,205,19,4,7,0,23,0
3438,Seung-kab,Lee,168,19,4,9,0,23,0
3439,Tony,Cannell,485,0,10,1,11,20,0
3440,Lou,Jones,345,19,6,1,12,21,0
3441,Jorge,Mena,110,14,2,4,0,23,0
3442,Guonçalo,Barrego,125,10,3,2,0,23,0
3443,Juan,Correa,149,20,4,4,0,23,0
3444,Juan,Pacheco,0,0,0,3,0,23,0
3445,Ki-tak,Kim,162,12,4,5,0,23,0
3446,Jarrod,McCain,485,0,10,1,13,20,0
3447,José,Molina,132,24,3,8,0,25,0
3448,Laurenço,Jacquet,199,25,4,7,0,23,0
3449,António,Souza,96,30,2,8,0,24,0
3450,Ji-chor,Lee,168,19,4,3,0,23,0
3451,Darrell,Smith,485,0,10,1,12,20,0
3452,Charlie,Helms,357,23,6,1,11,22,0
3453,Gil,Slater,346,13,6,1,11,21,0
3454,António,Mendoza,116,19,3,2,0,23,0
3455,António,Hernández,20,0,1,3,0,23,0
3456,Jorge,López,195,13,4,2,0,23,0
3457,Pancho,Barraras,134,2,3,9,0,23,0
3458,Jeremy,Allen,485,0,10,1,11,20,0
3459,Juan,Vásquez,111,24,2,3,0,23,0
3460,Rubén,Valenzuela,140,15,3,2,0,23,0
3461,Filiberto,Fiesco,194,21,4,6,0,23,0
3462,Ernie,Brown,225,24,5,1,11,23,0
3463,Israel,Ruíz,197,11,4,1,11,23,0
3464,Luis,Madrigal,137,17,3,5,0,24,0
3465,Ernesto,Montés,0,0,0,7,0,23,0
3466,Juan,Miranda,157,22,4,4,0,23,0
3467,Mike,Sparks,267,14,6,3,0,20,0
3468,Corey,Studley,9,0,1,1,11,23,0
3469,John,Bakermans,20,0,1,1,12,23,0
3470,Alastair,Cartier,134,2,3,4,0,23,0
3471,Víctor,Zúñiga,178,23,4,1,12,23,0
3472,Chong-hun,Park,0,0,0,4,0,38,1
3473,Costodio,Anto,171,29,4,4,0,23,0
3474,Jeff,Harper,485,0,10,1,11,20,0
3475,Johnny,Tipton,495,0,10,3,0,20,0
3476,José,Padilla,196,16,4,1,11,23,0
3477,Raúl,Valléz,0,0,0,1,11,38,1
3478,Peer,Mansvelt,136,27,3,1,12,23,0
3479,Jorge,Quezada,137,17,3,9,0,23,0
3480,Mason,Cadwallader,156,3,4,1,11,24,0
3481,António,Domínguez,0,0,0,1,11,38,1
3482,Orlando,Sandoval,169,27,4,1,12,24,0
3483,Tony,Flores,179,29,4,5,0,23,0
3484,José,López,126,30,3,2,0,23,0
3485,Christiaan,de Lijser,201,18,4,1,12,23,0
3486,Esteban,Pérez,0,0,0,3,0,39,1
3487,Bob,Dempsey,368,17,5,7,0,23,0
3488,César,Martínez,158,30,4,8,0,23,0
3489,Álex,Carrillo,193,8,4,2,0,23,0
3490,Jorge,Pérez,147,9,4,1,12,23,0
3491,Albert,Reynoso,495,0,10,6,0,21,0
3492,Wilson,Meléndez,87,21,2,9,0,22,0
3493,Jim,Jeter,266,15,6,8,0,22,0
3494,Prímio,Manhanas,151,28,4,8,0,23,0
3495,Juan,Molina,138,14,3,1,12,23,0
3496,Mike,Ramsey,0,0,0,3,0,22,0
3497,Juan,López,120,4,3,1,11,23,0
3498,Les,Jarrett,204,2,4,5,0,23,0
3499,António,González,200,4,4,4,0,24,0
3500,Maup,Plugge,136,27,3,1,12,23,0
3501,António,Fernández,20,0,1,1,12,25,0
3502,Luis Antonio,Lugo,0,0,0,1,12,25,0
3503,Mike,Hollingsworth,495,0,10,4,0,20,0
3504,Joe,Wirth,495,0,10,5,0,19,0
3505,Josh,Moore,495,0,10,4,0,20,0
3506,Jung-ho,Lee,162,12,4,1,12,24,0
3507,José,Romero,202,27,4,1,11,23,0
3508,Jesús,Rodríguez,184,17,4,9,0,23,0
3509,Alfredo,Ortíz,0,0,0,3,0,23,0
3510,Leon,Fret,138,14,3,3,0,23,0
3511,Chris,Barnett,338,5,6,2,0,22,0
3512,Rene,Molendijk,98,7,2,9,0,23,0
3513,Norberto,Cruz,147,9,4,7,0,23,0
3514,Guastão,Cabea,113,9,2,1,13,23,0
3515,Ernesto,Chávez,0,0,0,9,0,39,1
3516,Manny,Rivas,149,20,4,3,0,23,0
3517,Clint,Jenkins,187,26,4,2,0,21,0
3518,Mike,Hughes,0,0,0,3,0,19,0
3519,Ethan,Haun,364,27,6,2,0,22,0
3520,Edgardo,Hernández,0,0,0,1,11,38,0
3521,Jorge,López,30,0,1,6,0,23,0
3522,Mike,Fritsch,222,23,5,1,12,22,0
3523,Bob,Hunt,495,0,10,1,11,20,0
3524,Minyar,Ubaya,495,0,10,1,11,21,0
3525,Bob,Brantley,495,0,10,1,13,20,0
3526,Jerry,McClain,379,3,6,1,11,19,0
3527,César,García,94,3,2,1,11,25,0
3529,Ernesto,Castillo,144,23,3,1,11,23,0
3530,Juan,Machado,203,5,4,2,0,24,0
3531,Eric,Houston,495,0,10,1,11,20,0
3532,Juan,Romero,0,0,0,1,12,39,1
3533,Héctor,Bruno,203,5,4,1,12,24,0
3534,Garm,Boerboom,0,0,0,2,0,39,1
3535,Seung-kab,Kim,129,7,3,1,12,24,0
3536,Bertrand,Cowan,204,2,4,1,12,24,0
3537,Jim,Booth,345,19,6,1,12,23,0
3538,Luis,Rojas,180,6,4,6,0,24,0
3539,Tom,Donis,202,27,4,7,0,24,0
3540,Jorge,Rodríguez,0,0,0,7,0,24,0
3541,Jon,Wilkerson,378,28,6,1,12,22,0
3542,Joel,Ervin,219,20,5,1,12,23,0
3543,Jesús,Rivera,2,0,1,1,11,24,0
3544,Juan,Mateo,495,0,10,1,11,20,0
3545,Randy,Green,349,17,6,1,12,21,0
3546,Geovanny,Snow,495,0,10,1,11,20,0
3547,Sang-duk,Park,0,0,0,9,0,24,0
3548,Tony,Rodríguez,0,0,0,2,0,40,1
3549,Jesús,García,205,19,4,2,0,23,0
3550,Sam,Logan,479,0,10,6,0,20,0
3551,Jorge,García,111,24,2,1,12,24,0
3552,Clarence,Hancock,0,0,0,7,0,21,0
3553,Reginald,James,479,0,10,4,0,19,0
3554,John,Coombs,239,28,6,7,0,22,0
3555,Mario,Ruíz,479,0,10,7,0,19,0
3556,Chris,Bryant,221,28,5,7,0,21,0
3557,Nate,King,479,0,10,8,0,20,0
3558,Ignacio,Rodríguez,160,2,4,1,11,25,0
3559,José,Galló,153,23,4,1,12,24,0
3560,Raúl,Ruíz,0,0,0,1,12,24,0
3561,Phoebe,Vamvakidis,479,0,10,5,0,20,0
3562,Luis,Flores,0,0,0,2,0,24,0
3563,Quentin,Small,479,0,10,4,0,20,0
3564,Johnny,Henry,479,0,10,3,0,21,0
3565,Jonathan,Clay,185,28,4,2,0,23,0
3566,Chris,Norman,238,16,6,2,0,21,0
3567,Dave,Sloan,479,0,10,2,0,19,0
3568,José,Peña,479,0,10,1,11,21,0
3569,Kevin,Elliott,479,0,10,1,12,19,0
3570,Luis,Mireles,0,0,0,9,0,23,0
3571,Mike,Wright,479,0,10,1,11,20,0
3572,Jeff,Jacobson,342,2,6,1,12,22,0
3573,José,Marte,202,27,4,1,13,24,0
3574,Dave,Keys,479,0,10,1,11,19,0
3575,Mike,Brown,291,9,6,1,12,21,0
3576,Dan,Campbell,479,0,10,1,13,22,0
3577,Willie,Cox,291,9,6,1,12,22,0
3578,Greg,Wilson,479,0,10,1,11,20,0
3579,Clarence,Lawrence,479,0,10,1,12,21,0
3580,António,Reyes,190,3,4,8,0,23,0
3581,Tim,Abbott,263,1,6,1,11,21,0
3582,Gene,Brandt,479,0,10,1,11,19,0
3583,Luis,Marte,203,5,4,1,12,24,0
3584,Hjalmar,Hak,0,0,0,1,12,26,0
3585,Johnathan,Kendricks,364,27,6,6,0,21,0
3586,Alan,Coleman,0,0,0,7,0,23,0
3589,Andy,Hunter,486,0,10,8,0,19,0
3590,Ánibal,Martínez,129,7,3,7,0,24,0
3591,Xavier,Aguilar,93,27,2,7,0,25,0
3592,Dan,Jordan,486,0,10,7,0,21,0
3593,Jerry,Oliver,250,21,6,4,0,23,0
3594,Jim,Henry,486,0,10,5,0,20,0
3595,Brad,Mosley,486,0,10,4,0,20,0
3596,Jeff,Armstrong,338,5,6,3,0,22,0
3597,Lonnie,Padgett,486,0,10,2,0,20,0
3598,Jeremy,Provost,288,25,6,2,0,21,0
3599,José,Sánchez,170,21,4,5,0,25,0
3600,Ron,Barber,486,0,10,2,0,19,0
3601,Steve,Coffman,0,0,0,1,12,23,0
3602,Alex,Clarke,486,0,10,1,13,21,0
3603,Luis,García,486,0,10,3,0,20,0
3604,Chris,Godfrey,364,27,6,1,11,23,0
3606,Esteban,García,213,8,5,1,11,22,0
3607,Mac,Good,0,0,0,1,11,23,0
3608,Joe,Skinner,486,0,10,1,11,20,0
3609,Ted,Sloan,486,0,10,1,11,20,0
3610,Ed,Glover,486,0,10,1,11,19,0
3611,José,Romero,0,0,0,1,12,24,0
3612,Freddy,Ordóñez,136,27,3,1,11,24,0
3613,Eric,Stanley,90,18,2,1,12,22,0
3614,Iván,Rodríguez,116,19,3,3,0,24,0
3615,Dan,Johnston,486,0,10,1,11,21,0
3616,Mario,Rosa,141,13,3,8,0,24,0
3617,Ki-nam,Lee,203,5,4,1,11,24,0
3618,Horace,Williams,487,0,10,2,0,20,0
3619,Jeremy,Ladner,487,0,10,8,0,20,0
3620,Juan,López,147,9,4,1,12,24,0
3621,Luis,Garza,487,0,10,5,0,19,0
3622,Bob,Bates,338,5,6,9,0,21,0
3623,T.J.,Goodman,487,0,10,9,0,20,0
3624,Oliver,Pacheco,202,27,4,1,11,25,0
3625,Raúl,González,113,9,2,1,11,24,0
3626,Mike,Lynch,346,13,6,7,0,22,0
3627,Juan,Arritola,109,23,2,10,0,23,0
3628,Ken,Graves,252,10,6,1,12,19,0
3629,Anastasio,Flores,0,0,0,8,0,26,0
3630,Take,Roecken,190,3,4,1,11,24,0
3631,Sam,Jackson,487,0,10,4,0,19,0
3632,Andy,Bauer,487,0,10,5,0,20,0
3633,António,Gallardo,138,14,3,4,0,26,0
3634,Juan,Sánchez,94,3,2,1,12,26,0
3635,Manny,Rodríguez,0,0,0,1,12,24,0
3636,Jimmy,Blevins,364,27,6,4,0,22,0
3637,José,Ruíz,171,29,4,8,0,24,0
3638,Kil-sung,Lim,194,21,4,4,0,24,0
3639,José,Pérez,2,0,1,1,12,24,0
3640,Ron,Glendenning,487,0,10,3,0,21,0
3641,Joe,Chapman,87,21,2,3,0,20,0
3642,Juan,Moreno,200,4,4,1,12,24,0
3643,Chris,Polk,221,28,5,2,0,22,0
3644,Guido,Nijenboer,153,23,4,1,12,24,0
3645,Luis,Hernández,118,29,3,3,0,24,0
